name,link_id,from_node_id,to_node_id,link_type_name,direction,length_in_mile,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,KML_green_height,KML_red_height,KML_blue_height,KML_yellow_leightnumber_of_left_turn_bays,length_of_bays_in_feet,left_turn_capacity_in_veh_per_hour,from_approach,to_approach,reversed_link_id,h0_link_volume,h1_link_volume,h2_link_volume,h3_link_volume,h4_link_volume,h5_link_volume,h6_link_volume,h7_link_volume,h8_link_volume,h9_link_volume,h10_link_volume,h11_link_volume,h12_link_volume,h13_link_volume,h14_link_volume,h15_link_volume,h16_link_volume,h17_link_volume,h18_link_volume,h19_link_volume,h20_link_volume,h21_link_volume,h22_link_volume,h23_link_volume,h0_speed,h1_speed,h2_speed,h3_speed,h4_speed,h5_speed,h6_speed,h7_speed,h8_speed,h9_speed,h10_speed,h11_speed,h12_speed,h13_speed,h14_speed,h15_speed,h16_speed,h17_speed,h18_speed,h19_speed,h20_speed,h21_speed,h22_speed,h23_speed,h0_travel_time,h1_travel_time,h2_travel_time,h3_travel_time,h4_travel_time,h5_travel_time,h6_travel_time,h7_travel_time,h8_travel_time,h9_travel_time,h10_travel_time,h11_travel_time,h12_travel_time,h13_travel_time,h14_travel_time,h15_travel_time,h16_travel_time,h17_travel_time,h18_travel_time,h19_travel_time,h20_travel_time,h21_travel_time,h22_travel_time,h23_travel_time
9000 Sout,5114,5114,5589,Major arterial,1,0.256,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929195,40.587857,0.0 -111.934063,40.587844,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,438,260,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39.85,39.76,39.87,40,40,40,40,20,0,0.4,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.77,15.36
9000 Sout,114,5589,5112,Major arterial,1,0.245,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934063,40.587844,0.0 -111.938731,40.587825,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,413,240,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38.1,36.81,38.13,40,40,40,40,20,0,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.39,0.4,0.39,0.37,0.37,0.37,0.37,0.74,14.7
9000 Sout,115,5589,5114,Major arterial,1,0.256,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934063,40.587718,0.0 -111.929194,40.587731,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,1400,1094,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39.73,39.54,39.73,40,40,40,40,20,0,0.4,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.77,15.36
9000 Sout,11159,11159,5112,Major arterial,1,0.256,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.943604,40.587699,0.0 -111.938730,40.587698,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,1421,745,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34.54,27.08,31.39,40,40,40,40,20,0,0.4,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.44,0.57,0.49,0.38,0.38,0.38,0.38,0.77,15.36
9400 South,210,3000,3001,Major arterial,1,0.459,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916211,40.581137,0.0 -111.916164,40.581119,0.0 -111.916118,40.581102,0.0 -111.916071,40.581085,0.0 -111.916023,40.581068,0.0 -111.915976,40.581052,0.0 -111.915928,40.581035,0.0 -111.915880,40.581019,0.0 -111.915832,40.581003,0.0 -111.915784,40.580987,0.0 -111.915736,40.580972,0.0 -111.915687,40.580957,0.0 -111.915638,40.580942,0.0 -111.915588,40.580927,0.0 -111.915539,40.580912,0.0 -111.915489,40.580898,0.0 -111.915439,40.580884,0.0 -111.915389,40.580870,0.0 -111.915338,40.580856,0.0 -111.915287,40.580843,0.0 -111.915236,40.580830,0.0 -111.915184,40.580817,0.0 -111.915132,40.580805,0.0 -111.915080,40.580792,0.0 -111.915027,40.580780,0.0 -111.914974,40.580768,0.0 -111.914921,40.580757,0.0 -111.914867,40.580746,0.0 -111.914813,40.580735,0.0 -111.914759,40.580724,0.0 -111.914704,40.580713,0.0 -111.914649,40.580703,0.0 -111.914594,40.580693,0.0 -111.914538,40.580683,0.0 -111.914481,40.580674,0.0 -111.914424,40.580665,0.0 -111.914367,40.580656,0.0 -111.914309,40.580647,0.0 -111.914251,40.580639,0.0 -111.914193,40.580631,0.0 -111.914134,40.580623,0.0 -111.914074,40.580616,0.0 -111.914014,40.580609,0.0 -111.913954,40.580602,0.0 -111.913893,40.580595,0.0 -111.913832,40.580589,0.0 -111.913770,40.580583,0.0 -111.913707,40.580577,0.0 -111.913644,40.580571,0.0 -111.913581,40.580566,0.0 -111.913517,40.580562,0.0 -111.913452,40.580557,0.0 -111.913387,40.580553,0.0 -111.913322,40.580549,0.0 -111.913255,40.580545,0.0 -111.913189,40.580542,0.0 -111.913121,40.580539,0.0 -111.913053,40.580536,0.0 -111.912985,40.580534,0.0 -111.912916,40.580532,0.0 -111.912846,40.580530,0.0 -111.912776,40.580529,0.0 -111.912705,40.580527,0.0 -111.912633,40.580527,0.0 -111.912561,40.580526,0.0 -111.912488,40.580526,0.0 -111.912415,40.580526,0.0 -111.912340,40.580527,0.0 -111.912266,40.580528,0.0 -111.912190,40.580529,0.0 -111.912114,40.580530,0.0 -111.912037,40.580532,0.0 -111.911960,40.580534,0.0 -111.911881,40.580537,0.0 -111.911802,40.580540,0.0 -111.911723,40.580543,0.0 -111.911642,40.580546,0.0 -111.911561,40.580550,0.0 -111.911479,40.580555,0.0 -111.911397,40.580559,0.0 -111.911313,40.580564,0.0 -111.911229,40.580569,0.0 -111.911144,40.580575,0.0 -111.911059,40.580581,0.0 -111.910972,40.580587,0.0 -111.910885,40.580594,0.0 -111.910797,40.580601,0.0 -111.910708,40.580609,0.0 -111.910619,40.580616,0.0 -111.910528,40.580625,0.0 -111.910437,40.580633,0.0 -111.910345,40.580642,0.0 -111.910252,40.580651,0.0 -111.910158,40.580661,0.0 -111.910063,40.580671,0.0 -111.909968,40.580681,0.0 -111.909871,40.580692,0.0 -111.909774,40.580703,0.0 -111.909676,40.580715,0.0 -111.909577,40.580727,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,30010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,155,132,2,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.99,35,35,35,35,17.5,0,0.81,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,1.57,27.54
9400 South,3001,3001,3000,Major arterial,1,0.459,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909569,40.580853,0.0 -111.909668,40.580841,0.0 -111.909766,40.580829,0.0 -111.909864,40.580818,0.0 -111.909960,40.580807,0.0 -111.910056,40.580797,0.0 -111.910150,40.580787,0.0 -111.910244,40.580777,0.0 -111.910337,40.580768,0.0 -111.910429,40.580759,0.0 -111.910520,40.580750,0.0 -111.910611,40.580742,0.0 -111.910700,40.580734,0.0 -111.910789,40.580727,0.0 -111.910877,40.580720,0.0 -111.910965,40.580713,0.0 -111.911051,40.580707,0.0 -111.911137,40.580701,0.0 -111.911222,40.580695,0.0 -111.911306,40.580690,0.0 -111.911389,40.580685,0.0 -111.911472,40.580680,0.0 -111.911553,40.580676,0.0 -111.911635,40.580672,0.0 -111.911715,40.580669,0.0 -111.911795,40.580666,0.0 -111.911874,40.580663,0.0 -111.911952,40.580660,0.0 -111.912029,40.580658,0.0 -111.912106,40.580656,0.0 -111.912182,40.580655,0.0 -111.912258,40.580653,0.0 -111.912333,40.580653,0.0 -111.912407,40.580652,0.0 -111.912480,40.580652,0.0 -111.912553,40.580652,0.0 -111.912625,40.580653,0.0 -111.912697,40.580653,0.0 -111.912768,40.580654,0.0 -111.912838,40.580656,0.0 -111.912908,40.580658,0.0 -111.912977,40.580660,0.0 -111.913046,40.580662,0.0 -111.913113,40.580665,0.0 -111.913181,40.580668,0.0 -111.913248,40.580671,0.0 -111.913314,40.580675,0.0 -111.913379,40.580679,0.0 -111.913444,40.580683,0.0 -111.913509,40.580687,0.0 -111.913573,40.580692,0.0 -111.913636,40.580697,0.0 -111.913699,40.580703,0.0 -111.913762,40.580709,0.0 -111.913824,40.580715,0.0 -111.913885,40.580721,0.0 -111.913946,40.580727,0.0 -111.914007,40.580734,0.0 -111.914066,40.580742,0.0 -111.914126,40.580749,0.0 -111.914185,40.580757,0.0 -111.914244,40.580765,0.0 -111.914302,40.580773,0.0 -111.914359,40.580782,0.0 -111.914417,40.580791,0.0 -111.914473,40.580800,0.0 -111.914530,40.580809,0.0 -111.914586,40.580819,0.0 -111.914641,40.580829,0.0 -111.914696,40.580839,0.0 -111.914751,40.580850,0.0 -111.914806,40.580860,0.0 -111.914860,40.580871,0.0 -111.914913,40.580883,0.0 -111.914967,40.580894,0.0 -111.915020,40.580906,0.0 -111.915072,40.580918,0.0 -111.915124,40.580931,0.0 -111.915176,40.580943,0.0 -111.915228,40.580956,0.0 -111.915279,40.580969,0.0 -111.915330,40.580982,0.0 -111.915381,40.580996,0.0 -111.915431,40.581010,0.0 -111.915481,40.581024,0.0 -111.915531,40.581038,0.0 -111.915581,40.581053,0.0 -111.915630,40.581067,0.0 -111.915679,40.581082,0.0 -111.915728,40.581098,0.0 -111.915776,40.581113,0.0 -111.915825,40.581129,0.0 -111.915873,40.581145,0.0 -111.915920,40.581161,0.0 -111.915968,40.581178,0.0 -111.916016,40.581194,0.0 -111.916063,40.581211,0.0 -111.916110,40.581228,0.0 -111.916157,40.581245,0.0 -111.916203,40.581263,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,143,83,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.72,34.27,34.7,35,35,35,35,17.5,0,0.81,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.8,0.79,0.79,0.79,0.79,0.79,1.57,27.54
9400 South,211,3001,8172,Major arterial,1,0.282,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,22,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.74,34.55,34.63,35,35,35,35,17.5,0,0.5,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.97,16.92
9400 South,212,8172,3001,Major arterial,1,0.282,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905503,40.580699,0.0 -111.909573,40.580790,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.5,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.97,16.92
9800 Sout,5175,5175,5729,Major arterial,1,0.185,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904348,40.569633,0.0 -111.900825,40.569646,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,57290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,66,55,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.77,34.65,34.69,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.63,11.1
9800 Sout,72,5175,11257,Major arterial,1,0.212,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904347,40.569759,0.0 -111.908371,40.569817,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,36,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.91,35,35,35,35,35,17.5,0,0.38,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.73,12.72
9800 Sout,83,5211,11180,Major arterial,1,0.303,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938685,40.573174,0.0 -111.944440,40.573316,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,111800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,1.04,18.18
9800 Sout,84,5211,11181,Major arterial,1,0.403,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938686,40.573048,0.0 -111.931030,40.573110,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,200,158,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.77,34.5,34.79,35,35,35,35,17.5,0,0.71,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.7,0.7,0.7,0.69,0.69,0.69,0.69,1.38,24.18
9800 Sout,5215,5215,5588,Major arterial,1,0.144,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919688,40.572391,0.0 -111.917029,40.571925,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,173,114,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.65,34.11,34.63,35,35,35,35,17.5,0,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.49,8.64
9800 Sout,89,5215,11183,Major arterial,1,0.196,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919677,40.572517,0.0 -111.923406,40.572540,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,26,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.94,35,35,35,35,17.5,0,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.67,11.76
9800 Sout,97,5232,11182,Major arterial,1,0.05,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929195,40.572556,0.0 -111.930148,40.572643,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,111820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,11,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.17,3
9800 Sout,98,5232,11183,Major arterial,1,0.305,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929201,40.572430,0.0 -111.923407,40.572413,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,180,112,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.87,34.45,34.68,35,35,35,35,17.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.52,0.52,0.52,0.52,1.05,18.3
9800 Sout,111,5588,5215,Major arterial,1,0.144,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.917007,40.572050,0.0 -111.919667,40.572516,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,52150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,20,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.91,35,35,35,35,35,17.5,0,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.49,8.64
9800 Sout,112,5588,11184,Major arterial,1,0.172,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.917011,40.571925,0.0 -111.913763,40.572268,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,111840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,153,72,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.91,34.58,34.76,35,35,35,35,17.5,0,0.31,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.59,10.32
9800 Sout,5729,5729,5175,Major arterial,1,0.185,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900825,40.569772,0.0 -111.904348,40.569759,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,51750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.63,11.1
9800 Sout,122,5729,5929,Major arterial,1,0.196,2,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900825,40.569646,0.0 -111.897106,40.569658,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,59290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,16,1,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.67,11.76
9800 Sout,5929,5929,5729,Major arterial,1,0.196,2,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.897107,40.569784,0.0 -111.900825,40.569772,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.67,11.76
9800 Sout,11180,11180,5211,Major arterial,1,0.303,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.944443,40.573190,0.0 -111.938688,40.573048,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,57,36,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.47,33.09,33.1,35,35,35,35,17.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.55,0.55,0.52,0.52,0.52,0.52,1.04,18.18
9800 Sout,186,11181,5211,Major arterial,1,0.403,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.931031,40.573236,0.0 -111.938687,40.573174,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,72,51,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.84,33.7,33.88,35,35,35,35,17.5,0,0.71,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.72,0.71,0.69,0.69,0.69,0.69,1.38,24.18
9800 Sout,187,11181,11182,Major arterial,1,0.062,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.931066,40.573120,0.0 -111.930189,40.572528,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,110,102,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.46,34.39,33.88,35,35,35,35,17.5,0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.21,3.72
9800 Sout,11182,11182,5232,Major arterial,1,0.05,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.930159,40.572517,0.0 -111.929206,40.572430,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,131,114,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.22,34.23,33.96,35,35,35,35,17.5,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.17,3
9800 Sout,188,11182,11181,Major arterial,1,0.062,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.930118,40.572632,0.0 -111.930996,40.573225,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,26,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.74,35,35,35,35,35,17.5,0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.21,3.72
9800 Sout,190,11183,5215,Major arterial,1,0.196,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923407,40.572413,0.0 -111.919678,40.572391,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,237,139,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.67,33.55,34.79,35,35,35,35,17.5,0,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.35,0.34,0.34,0.34,0.34,0.34,0.67,11.76
9800 Sout,191,11183,5232,Major arterial,1,0.305,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923406,40.572540,0.0 -111.929200,40.572556,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,25,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.8,35,35,35,35,35,17.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.52,0.52,0.52,1.05,18.3
9800 Sout,11184,11184,5588,Major arterial,1,0.172,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913776,40.572393,0.0 -111.917024,40.572050,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,18,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.31,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.59,10.32
9800 Sout,192,11184,11257,Major arterial,1,0.335,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913797,40.572274,0.0 -111.908399,40.569697,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,202,128,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.95,34.77,34.77,35,35,35,35,17.5,0,0.59,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.57,0.57,0.57,0.57,1.15,20.1
9800 Sout,194,11257,5175,Major arterial,1,0.212,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.908372,40.569691,0.0 -111.904349,40.569633,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,128,54,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.94,34.81,34.62,35,35,35,35,17.5,0,0.38,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.73,12.72
