vehicle No.,Time,state
1,49,n4_1[2]_2[1]_3[2]
1,49,n1_1[1]_2[2]_3[2]
1,49,n4_1[1]_2[2]_3[2]
1,49,n2_1[1]_2[2]_3[2]
1,49,n3_1[1]_2[2]_3[2]
1,49,n5_1[1]_2[2]_3[2]
1,49,n5_1[2]_2[1]_3[2]
1,49,n6_1[2]_2[1]_3[2]
1,49,n6_1[1]_2[2]_3[2]
1,49,n1_1[2]_2[2]_3[1]
1,49,n4_1[2]_2[2]_3[1]
1,49,n2_1[2]_2[2]_3[1]
1,49,n3_1[2]_2[2]_3[1]
1,49,n5_1[2]_2[2]_3[1]
1,49,n6_1[2]_2[2]_3[1]
1,49,n3_3[2]
1,49,n4_3[2]
1,49,n2_3[2]
1,49,n1_3[2]
1,49,n5_3[2]
1,49,n6_3[2]
1,49,n1_1[1]_3[2]
1,49,n4_1[1]_3[2]
1,49,n2_1[1]_3[2]
1,49,n3_1[1]_3[2]
1,49,n5_1[1]_3[2]
1,49,n6_1[1]_3[2]
1,49,n1_2[2]
1,49,n4_2[2]
1,49,n2_2[2]
1,49,n3_2[2]
1,49,n5_2[2]
1,49,n6_2[2]
1,49,n4_2[2]_3[1]
1,49,n6_2[2]_3[1]
1,49,n2_2[2]_3[1]
1,49,n3_2[2]_3[1]
1,49,n1_2[2]_3[1]
1,49,n5_2[2]_3[1]
1,49,n3_2[1]_3[2]
1,49,n2_2[1]_3[2]
1,49,n4_2[1]_3[2]
1,49,n1_2[1]_3[2]
1,49,n5_2[1]_3[2]
1,49,n6_2[1]_3[2]
1,49,n2_1[2]
1,49,n4_1[2]
1,49,n1_1[2]
1,49,n2_1[1]_2[1]_3[2]
1,49,n3_1[1]_2[1]_3[2]
1,49,n1_1[1]_2[1]_3[2]
1,49,n4_1[1]_2[1]_3[2]
1,49,n3_1[2]
1,49,n5_1[1]_2[1]_3[2]
1,49,n5_1[2]
1,49,n6_1[2]
1,49,n6_1[1]_2[1]_3[2]
1,49,n2_1[1]_2[2]
1,49,n3_1[1]_2[2]
1,49,n1_1[1]_2[2]
1,49,n4_1[1]_2[2]
1,49,n5_1[1]_2[2]
1,49,n6_1[1]_2[2]
1,49,n4_1[2]_3[1]
1,49,n1_1[2]_2[1]
1,49,n4_1[2]_2[1]
1,49,n2_1[2]_3[1]
1,49,n3_1[2]_3[1]
1,49,n2_1[2]_2[1]
1,49,n3_1[2]_2[1]
1,49,n1_1[2]_3[1]
1,49,n5_1[2]_2[1]
1,49,n5_1[2]_3[1]
1,49,n6_1[2]_3[1]
1,49,n6_1[2]_2[1]
1,50,n2_1[2]_2[2]_3[2]
1,50,n3_1[2]_2[2]_3[2]
1,50,n1_1[2]_2[2]_3[2]
1,50,n4_1[2]_2[2]_3[2]
1,50,n6_1[2]_2[2]_3[2]
1,50,n5_1[2]_2[2]_3[2]
1,50,n2_1[2]_3[2]
1,50,n3_1[2]_3[2]
1,50,n1_1[2]_3[2]
1,50,n4_1[2]_3[2]
1,50,n5_1[2]_3[2]
1,50,n6_1[2]_3[2]
1,50,n2_2[2]_3[2]
1,50,n3_2[2]_3[2]
1,50,n1_2[2]_3[2]
1,50,n4_2[2]_3[2]
1,50,n6_2[2]_3[2]
1,50,n5_2[2]_3[2]
1,50,n1_1[2]_2[2]
1,50,n4_1[2]_2[2]
1,50,n2_1[2]_2[2]
1,50,n3_1[2]_2[2]
1,50,n5_1[2]_2[2]
1,50,n6_1[2]_2[2]
1,50,n2_1[1]_2[2]_3[2]
1,50,n3_1[1]_2[2]_3[2]
1,50,n1_1[2]_2[1]_3[2]
1,50,n4_1[2]_2[1]_3[2]
1,50,n1_1[1]_2[2]_3[2]
1,50,n4_1[1]_2[2]_3[2]
1,50,n2_1[2]_2[1]_3[2]
1,50,n3_1[2]_2[1]_3[2]
1,50,n5_1[2]_2[1]_3[2]
1,50,n5_1[1]_2[2]_3[2]
1,50,n6_1[1]_2[2]_3[2]
1,50,n6_1[2]_2[1]_3[2]
1,50,n1_1[2]_2[2]_3[1]
1,50,n4_1[2]_2[2]_3[1]
1,50,n2_1[2]_2[2]_3[1]
1,50,n3_1[2]_2[2]_3[1]
1,50,n5_1[2]_2[2]_3[1]
1,50,n6_1[2]_2[2]_3[1]
1,50,n4_3[2]
1,50,n3_3[2]
1,50,n1_3[2]
1,50,n2_3[2]
1,50,n5_3[2]
1,50,n6_3[2]
1,50,n2_1[1]_3[2]
1,50,n3_1[1]_3[2]
1,50,n1_1[1]_3[2]
1,50,n4_1[1]_3[2]
1,50,n5_1[1]_3[2]
1,50,n6_1[1]_3[2]
1,50,n1_2[2]
1,50,n4_2[2]
1,50,n2_2[2]
1,50,n3_2[2]
1,50,n5_2[2]
1,50,n6_2[2]
1,50,n3_2[2]_3[1]
1,50,n6_2[2]_3[1]
1,50,n1_2[2]_3[1]
1,50,n4_2[2]_3[1]
1,50,n2_2[2]_3[1]
1,50,n5_2[2]_3[1]
1,50,n4_2[1]_3[2]
1,50,n1_2[1]_3[2]
1,50,n3_2[1]_3[2]
1,50,n2_2[1]_3[2]
1,50,n5_2[1]_3[2]
1,50,n6_2[1]_3[2]
1,50,n2_1[2]
1,50,n3_1[1]_2[1]_3[2]
1,50,n2_1[1]_2[1]_3[2]
1,50,n1_1[2]
1,50,n4_1[2]
1,50,n1_1[1]_2[1]_3[2]
1,50,n4_1[1]_2[1]_3[2]
1,50,n3_1[2]
1,50,n5_1[2]
1,50,n5_1[1]_2[1]_3[2]
1,50,n6_1[1]_2[1]_3[2]
1,50,n6_1[2]
1,50,n1_1[1]_2[2]
1,50,n4_1[1]_2[2]
1,50,n2_1[1]_2[2]
1,50,n3_1[1]_2[2]
1,50,n5_1[1]_2[2]
1,50,n6_1[1]_2[2]
1,50,n3_1[2]_3[1]
1,50,n1_1[2]_2[1]
1,50,n4_1[2]_2[1]
1,50,n2_1[2]_2[1]
1,50,n3_1[2]_2[1]
1,50,n1_1[2]_3[1]
1,50,n4_1[2]_3[1]
1,50,n2_1[2]_3[1]
1,50,n5_1[2]_2[1]
1,50,n5_1[2]_3[1]
1,50,n6_1[2]_2[1]
1,50,n6_1[2]_3[1]
1,51,n2_1[2]_2[2]_3[2]
1,51,n3_1[2]_2[2]_3[2]
1,51,n1_1[2]_2[2]_3[2]
1,51,n4_1[2]_2[2]_3[2]
1,51,n6_1[2]_2[2]_3[2]
1,51,n5_1[2]_2[2]_3[2]
1,51,n2_1[2]_3[2]
1,51,n3_1[2]_3[2]
1,51,n1_1[2]_3[2]
1,51,n4_1[2]_3[2]
1,51,n5_1[2]_3[2]
1,51,n6_1[2]_3[2]
1,51,n2_2[2]_3[2]
1,51,n3_2[2]_3[2]
1,51,n1_2[2]_3[2]
1,51,n4_2[2]_3[2]
1,51,n6_2[2]_3[2]
1,51,n5_2[2]_3[2]
1,51,n1_1[2]_2[2]
1,51,n4_1[2]_2[2]
1,51,n2_1[2]_2[2]
1,51,n3_1[2]_2[2]
1,51,n5_1[2]_2[2]
1,51,n6_1[2]_2[2]
1,51,n1_1[2]_2[1]_3[2]
1,51,n4_1[2]_2[1]_3[2]
1,51,n2_1[2]_2[1]_3[2]
1,51,n3_1[2]_2[1]_3[2]
1,51,n2_1[1]_2[2]_3[2]
1,51,n3_1[1]_2[2]_3[2]
1,51,n1_1[1]_2[2]_3[2]
1,51,n4_1[1]_2[2]_3[2]
1,51,n5_1[1]_2[2]_3[2]
1,51,n5_1[2]_2[1]_3[2]
1,51,n6_1[2]_2[1]_3[2]
1,51,n6_1[1]_2[2]_3[2]
1,51,n2_1[2]_2[2]_3[1]
1,51,n3_1[2]_2[2]_3[1]
1,51,n1_1[2]_2[2]_3[1]
1,51,n4_1[2]_2[2]_3[1]
1,51,n5_1[2]_2[2]_3[1]
1,51,n6_1[2]_2[2]_3[1]
1,51,n3_3[2]
1,51,n4_3[2]
1,51,n2_3[2]
1,51,n1_3[2]
1,51,n5_3[2]
1,51,n6_3[2]
1,51,n2_1[1]_3[2]
1,51,n3_1[1]_3[2]
1,51,n1_1[1]_3[2]
1,51,n4_1[1]_3[2]
1,51,n5_1[1]_3[2]
1,51,n6_1[1]_3[2]
1,51,n2_2[2]
1,51,n3_2[2]
1,51,n1_2[2]
1,51,n4_2[2]
1,51,n5_2[2]
1,51,n6_2[2]
1,51,n4_2[2]_3[1]
1,51,n6_2[2]_3[1]
1,51,n2_2[2]_3[1]
1,51,n3_2[2]_3[1]
1,51,n1_2[2]_3[1]
1,51,n5_2[2]_3[1]
1,51,n3_2[1]_3[2]
1,51,n2_2[1]_3[2]
1,51,n4_2[1]_3[2]
1,51,n1_2[1]_3[2]
1,51,n5_2[1]_3[2]
1,51,n6_2[1]_3[2]
1,51,n2_1[2]
1,51,n4_1[2]
1,51,n1_1[2]
1,51,n1_1[1]_2[1]_3[2]
1,51,n4_1[1]_2[1]_3[2]
1,51,n2_1[1]_2[1]_3[2]
1,51,n3_1[1]_2[1]_3[2]
1,51,n3_1[2]
1,51,n5_1[2]
1,51,n5_1[1]_2[1]_3[2]
1,51,n6_1[2]
1,51,n6_1[1]_2[1]_3[2]
1,51,n2_1[1]_2[2]
1,51,n3_1[1]_2[2]
1,51,n1_1[1]_2[2]
1,51,n4_1[1]_2[2]
1,51,n5_1[1]_2[2]
1,51,n6_1[1]_2[2]
1,51,n4_1[2]_2[1]
1,51,n2_1[2]_3[1]
1,51,n3_1[2]_3[1]
1,51,n2_1[2]_2[1]
1,51,n3_1[2]_2[1]
1,51,n1_1[2]_3[1]
1,51,n4_1[2]_3[1]
1,51,n1_1[2]_2[1]
1,51,n5_1[2]_2[1]
1,51,n5_1[2]_3[1]
1,51,n6_1[2]_2[1]
1,51,n6_1[2]_3[1]
1,52,n1_1[2]_2[2]_3[2]
1,52,n4_1[2]_2[2]_3[2]
1,52,n2_1[2]_2[2]_3[2]
1,52,n3_1[2]_2[2]_3[2]
1,52,n6_1[2]_2[2]_3[2]
1,52,n5_1[2]_2[2]_3[2]
1,52,n1_1[2]_3[2]
1,52,n4_1[2]_3[2]
1,52,n2_1[2]_3[2]
1,52,n3_1[2]_3[2]
1,52,n5_1[2]_3[2]
1,52,n6_1[2]_3[2]
1,52,n1_2[2]_3[2]
1,52,n4_2[2]_3[2]
1,52,n2_2[2]_3[2]
1,52,n3_2[2]_3[2]
1,52,n6_2[2]_3[2]
1,52,n5_2[2]_3[2]
1,52,n2_1[2]_2[2]
1,52,n3_1[2]_2[2]
1,52,n1_1[2]_2[2]
1,52,n4_1[2]_2[2]
1,52,n5_1[2]_2[2]
1,52,n6_1[2]_2[2]
1,52,n1_1[1]_2[2]_3[2]
1,52,n4_1[1]_2[2]_3[2]
1,52,n2_1[2]_2[1]_3[2]
1,52,n3_1[2]_2[1]_3[2]
1,52,n2_1[1]_2[2]_3[2]
1,52,n3_1[1]_2[2]_3[2]
1,52,n1_1[2]_2[1]_3[2]
1,52,n4_1[2]_2[1]_3[2]
1,52,n5_1[2]_2[1]_3[2]
1,52,n5_1[1]_2[2]_3[2]
1,52,n6_1[1]_2[2]_3[2]
1,52,n6_1[2]_2[1]_3[2]
1,52,n2_1[2]_2[2]_3[1]
1,52,n3_1[2]_2[2]_3[1]
1,52,n1_1[2]_2[2]_3[1]
1,52,n4_1[2]_2[2]_3[1]
1,52,n5_1[2]_2[2]_3[1]
1,52,n6_1[2]_2[2]_3[1]
1,52,n4_3[2]
1,52,n3_3[2]
1,52,n1_3[2]
1,52,n2_3[2]
1,52,n5_3[2]
1,52,n6_3[2]
1,52,n1_1[1]_3[2]
1,52,n4_1[1]_3[2]
1,52,n2_1[1]_3[2]
1,52,n3_1[1]_3[2]
1,52,n5_1[1]_3[2]
1,52,n6_1[1]_3[2]
1,52,n2_2[2]
1,52,n3_2[2]
1,52,n1_2[2]
1,52,n4_2[2]
1,52,n5_2[2]
1,52,n6_2[2]
1,52,n3_2[2]_3[1]
1,52,n6_2[2]_3[1]
1,52,n1_2[2]_3[1]
1,52,n4_2[2]_3[1]
1,52,n2_2[2]_3[1]
1,52,n5_2[2]_3[1]
1,52,n4_2[1]_3[2]
1,52,n1_2[1]_3[2]
1,52,n3_2[1]_3[2]
1,52,n2_2[1]_3[2]
1,52,n5_2[1]_3[2]
1,52,n6_2[1]_3[2]
1,52,n1_1[1]_2[1]_3[2]
1,52,n4_1[2]
1,52,n1_1[2]
1,52,n2_1[2]
1,52,n3_1[2]
1,52,n2_1[1]_2[1]_3[2]
1,52,n3_1[1]_2[1]_3[2]
1,52,n4_1[1]_2[1]_3[2]
1,52,n5_1[2]
1,52,n5_1[1]_2[1]_3[2]
1,52,n6_1[2]
1,52,n6_1[1]_2[1]_3[2]
1,52,n1_1[1]_2[2]
1,52,n4_1[1]_2[2]
1,52,n2_1[1]_2[2]
1,52,n3_1[1]_2[2]
1,52,n5_1[1]_2[2]
1,52,n6_1[1]_2[2]
1,52,n3_1[2]_3[1]
1,52,n1_1[2]_3[1]
1,52,n4_1[2]_3[1]
1,52,n2_1[2]_2[1]
1,52,n3_1[2]_2[1]
1,52,n1_1[2]_2[1]
1,52,n4_1[2]_2[1]
1,52,n2_1[2]_3[1]
1,52,n5_1[2]_3[1]
1,52,n5_1[2]_2[1]
1,52,n6_1[2]_2[1]
1,52,n6_1[2]_3[1]
1,53,n1_1[2]_2[2]_3[2]
1,53,n4_1[2]_2[2]_3[2]
1,53,n2_1[2]_2[2]_3[2]
1,53,n3_1[2]_2[2]_3[2]
1,53,n6_1[2]_2[2]_3[2]
1,53,n5_1[2]_2[2]_3[2]
1,53,n1_1[2]_3[2]
1,53,n4_1[2]_3[2]
1,53,n2_1[2]_3[2]
1,53,n3_1[2]_3[2]
1,53,n5_1[2]_3[2]
1,53,n6_1[2]_3[2]
1,53,n1_2[2]_3[2]
1,53,n4_2[2]_3[2]
1,53,n2_2[2]_3[2]
1,53,n3_2[2]_3[2]
1,53,n6_2[2]_3[2]
1,53,n5_2[2]_3[2]
1,53,n2_1[2]_2[2]
1,53,n3_1[2]_2[2]
1,53,n1_1[2]_2[2]
1,53,n4_1[2]_2[2]
1,53,n5_1[2]_2[2]
1,53,n6_1[2]_2[2]
1,53,n2_1[2]_2[1]_3[2]
1,53,n3_1[2]_2[1]_3[2]
1,53,n1_1[2]_2[1]_3[2]
1,53,n4_1[2]_2[1]_3[2]
1,53,n1_1[1]_2[2]_3[2]
1,53,n4_1[1]_2[2]_3[2]
1,53,n2_1[1]_2[2]_3[2]
1,53,n3_1[1]_2[2]_3[2]
1,53,n5_1[1]_2[2]_3[2]
1,53,n5_1[2]_2[1]_3[2]
1,53,n6_1[2]_2[1]_3[2]
1,53,n6_1[1]_2[2]_3[2]
1,53,n1_1[2]_2[2]_3[1]
1,53,n4_1[2]_2[2]_3[1]
1,53,n2_1[2]_2[2]_3[1]
1,53,n3_1[2]_2[2]_3[1]
1,53,n5_1[2]_2[2]_3[1]
1,53,n6_1[2]_2[2]_3[1]
1,53,n3_3[2]
1,53,n4_3[2]
1,53,n2_3[2]
1,53,n1_3[2]
1,53,n5_3[2]
1,53,n6_3[2]
1,53,n1_1[1]_3[2]
1,53,n4_1[1]_3[2]
1,53,n2_1[1]_3[2]
1,53,n3_1[1]_3[2]
1,53,n5_1[1]_3[2]
1,53,n6_1[1]_3[2]
1,53,n1_2[2]
1,53,n4_2[2]
1,53,n2_2[2]
1,53,n3_2[2]
1,53,n5_2[2]
1,53,n6_2[2]
1,53,n4_2[2]_3[1]
1,53,n6_2[2]_3[1]
1,53,n2_2[2]_3[1]
1,53,n3_2[2]_3[1]
1,53,n1_2[2]_3[1]
1,53,n5_2[2]_3[1]
1,53,n3_2[1]_3[2]
1,53,n2_2[1]_3[2]
1,53,n4_2[1]_3[2]
1,53,n1_2[1]_3[2]
1,53,n5_2[1]_3[2]
1,53,n6_2[1]_3[2]
1,53,n2_1[2]
1,53,n4_1[2]
1,53,n1_1[2]
1,53,n2_1[1]_2[1]_3[2]
1,53,n3_1[1]_2[1]_3[2]
1,53,n1_1[1]_2[1]_3[2]
1,53,n4_1[1]_2[1]_3[2]
1,53,n3_1[2]
1,53,n5_1[1]_2[1]_3[2]
1,53,n5_1[2]
1,53,n6_1[2]
1,53,n6_1[1]_2[1]_3[2]
1,53,n2_1[1]_2[2]
1,53,n3_1[1]_2[2]
1,53,n1_1[1]_2[2]
1,53,n4_1[1]_2[2]
1,53,n5_1[1]_2[2]
1,53,n6_1[1]_2[2]
1,53,n3_1[2]_3[1]
1,53,n2_1[2]_2[1]
1,53,n3_1[2]_2[1]
1,53,n1_1[2]_3[1]
1,53,n4_1[2]_3[1]
1,53,n1_1[2]_2[1]
1,53,n4_1[2]_2[1]
1,53,n2_1[2]_3[1]
1,53,n5_1[2]_3[1]
1,53,n5_1[2]_2[1]
1,53,n6_1[2]_3[1]
1,53,n6_1[2]_2[1]
1,54,n2_1[2]_2[2]_3[2]
1,54,n3_1[2]_2[2]_3[2]
1,54,n1_1[2]_2[2]_3[2]
1,54,n4_1[2]_2[2]_3[2]
1,54,n6_1[2]_2[2]_3[2]
1,54,n5_1[2]_2[2]_3[2]
1,54,n2_1[2]_3[2]
1,54,n3_1[2]_3[2]
1,54,n1_1[2]_3[2]
1,54,n4_1[2]_3[2]
1,54,n5_1[2]_3[2]
1,54,n6_1[2]_3[2]
1,54,n2_2[2]_3[2]
1,54,n3_2[2]_3[2]
1,54,n1_2[2]_3[2]
1,54,n4_2[2]_3[2]
1,54,n6_2[2]_3[2]
1,54,n5_2[2]_3[2]
1,54,n1_1[2]_2[2]
1,54,n4_1[2]_2[2]
1,54,n2_1[2]_2[2]
1,54,n3_1[2]_2[2]
1,54,n5_1[2]_2[2]
1,54,n6_1[2]_2[2]
1,54,n2_1[1]_2[2]_3[2]
1,54,n3_1[1]_2[2]_3[2]
1,54,n1_1[2]_2[1]_3[2]
1,54,n4_1[2]_2[1]_3[2]
1,54,n1_1[1]_2[2]_3[2]
1,54,n4_1[1]_2[2]_3[2]
1,54,n2_1[2]_2[1]_3[2]
1,54,n3_1[2]_2[1]_3[2]
1,54,n5_1[2]_2[1]_3[2]
1,54,n5_1[1]_2[2]_3[2]
1,54,n6_1[1]_2[2]_3[2]
1,54,n6_1[2]_2[1]_3[2]
1,54,n1_1[2]_2[2]_3[1]
1,54,n4_1[2]_2[2]_3[1]
1,54,n2_1[2]_2[2]_3[1]
1,54,n3_1[2]_2[2]_3[1]
1,54,n5_1[2]_2[2]_3[1]
1,54,n6_1[2]_2[2]_3[1]
1,54,n4_3[2]
1,54,n3_3[2]
1,54,n1_3[2]
1,54,n2_3[2]
1,54,n5_3[2]
1,54,n6_3[2]
1,54,n2_1[1]_3[2]
1,54,n3_1[1]_3[2]
1,54,n1_1[1]_3[2]
1,54,n4_1[1]_3[2]
1,54,n5_1[1]_3[2]
1,54,n6_1[1]_3[2]
1,54,n1_2[2]
1,54,n4_2[2]
1,54,n2_2[2]
1,54,n3_2[2]
1,54,n5_2[2]
1,54,n6_2[2]
1,54,n3_2[2]_3[1]
1,54,n6_2[2]_3[1]
1,54,n1_2[2]_3[1]
1,54,n4_2[2]_3[1]
1,54,n2_2[2]_3[1]
1,54,n5_2[2]_3[1]
1,54,n4_2[1]_3[2]
1,54,n1_2[1]_3[2]
1,54,n3_2[1]_3[2]
1,54,n2_2[1]_3[2]
1,54,n5_2[1]_3[2]
1,54,n6_2[1]_3[2]
1,54,n2_1[2]
1,54,n3_1[1]_2[1]_3[2]
1,54,n2_1[1]_2[1]_3[2]
1,54,n1_1[2]
1,54,n4_1[2]
1,54,n1_1[1]_2[1]_3[2]
1,54,n4_1[1]_2[1]_3[2]
1,54,n3_1[2]
1,54,n5_1[2]
1,54,n5_1[1]_2[1]_3[2]
1,54,n6_1[1]_2[1]_3[2]
1,54,n6_1[2]
1,54,n1_1[1]_2[2]
1,54,n4_1[1]_2[2]
1,54,n2_1[1]_2[2]
1,54,n3_1[1]_2[2]
1,54,n5_1[1]_2[2]
1,54,n6_1[1]_2[2]
1,54,n3_1[2]_2[1]
1,54,n1_1[2]_3[1]
1,54,n4_1[2]_3[1]
1,54,n2_1[2]_3[1]
1,54,n3_1[2]_3[1]
1,54,n1_1[2]_2[1]
1,54,n4_1[2]_2[1]
1,54,n2_1[2]_2[1]
1,54,n5_1[2]_2[1]
1,54,n5_1[2]_3[1]
1,54,n6_1[2]_3[1]
1,54,n6_1[2]_2[1]
1,55,n2_1[2]_2[2]_3[2]
1,55,n3_1[2]_2[2]_3[2]
1,55,n1_1[2]_2[2]_3[2]
1,55,n4_1[2]_2[2]_3[2]
1,55,n6_1[2]_2[2]_3[2]
1,55,n5_1[2]_2[2]_3[2]
1,55,n2_1[2]_3[2]
1,55,n3_1[2]_3[2]
1,55,n1_1[2]_3[2]
1,55,n4_1[2]_3[2]
1,55,n5_1[2]_3[2]
1,55,n6_1[2]_3[2]
1,55,n2_2[2]_3[2]
1,55,n3_2[2]_3[2]
1,55,n1_2[2]_3[2]
1,55,n4_2[2]_3[2]
1,55,n6_2[2]_3[2]
1,55,n5_2[2]_3[2]
1,55,n1_1[2]_2[2]
1,55,n4_1[2]_2[2]
1,55,n2_1[2]_2[2]
1,55,n3_1[2]_2[2]
1,55,n5_1[2]_2[2]
1,55,n6_1[2]_2[2]
1,55,n1_1[2]_2[1]_3[2]
1,55,n4_1[2]_2[1]_3[2]
1,55,n2_1[2]_2[1]_3[2]
1,55,n3_1[2]_2[1]_3[2]
1,55,n2_1[1]_2[2]_3[2]
1,55,n3_1[1]_2[2]_3[2]
1,55,n1_1[1]_2[2]_3[2]
1,55,n4_1[1]_2[2]_3[2]
1,55,n5_1[1]_2[2]_3[2]
1,55,n5_1[2]_2[1]_3[2]
1,55,n6_1[2]_2[1]_3[2]
1,55,n6_1[1]_2[2]_3[2]
1,55,n2_1[2]_2[2]_3[1]
1,55,n3_1[2]_2[2]_3[1]
1,55,n1_1[2]_2[2]_3[1]
1,55,n4_1[2]_2[2]_3[1]
1,55,n5_1[2]_2[2]_3[1]
1,55,n6_1[2]_2[2]_3[1]
1,55,n3_3[2]
1,55,n4_3[2]
1,55,n2_3[2]
1,55,n1_3[2]
1,55,n5_3[2]
1,55,n6_3[2]
1,55,n2_1[1]_3[2]
1,55,n3_1[1]_3[2]
1,55,n1_1[1]_3[2]
1,55,n4_1[1]_3[2]
1,55,n5_1[1]_3[2]
1,55,n6_1[1]_3[2]
1,55,n2_2[2]
1,55,n3_2[2]
1,55,n1_2[2]
1,55,n4_2[2]
1,55,n5_2[2]
1,55,n6_2[2]
1,55,n4_2[2]_3[1]
1,55,n6_2[2]_3[1]
1,55,n2_2[2]_3[1]
1,55,n3_2[2]_3[1]
1,55,n1_2[2]_3[1]
1,55,n5_2[2]_3[1]
1,55,n3_2[1]_3[2]
1,55,n2_2[1]_3[2]
1,55,n4_2[1]_3[2]
1,55,n1_2[1]_3[2]
1,55,n5_2[1]_3[2]
1,55,n6_2[1]_3[2]
1,55,n2_1[2]
1,55,n4_1[2]
1,55,n1_1[2]
1,55,n1_1[1]_2[1]_3[2]
1,55,n4_1[1]_2[1]_3[2]
1,55,n2_1[1]_2[1]_3[2]
1,55,n3_1[1]_2[1]_3[2]
1,55,n3_1[2]
1,55,n5_1[2]
1,55,n5_1[1]_2[1]_3[2]
1,55,n6_1[2]
1,55,n6_1[1]_2[1]_3[2]
1,55,n2_1[1]_2[2]
1,55,n3_1[1]_2[2]
1,55,n1_1[1]_2[2]
1,55,n4_1[1]_2[2]
1,55,n5_1[1]_2[2]
1,55,n6_1[1]_2[2]
1,55,n3_1[2]_2[1]
1,55,n1_1[2]_3[1]
1,55,n4_1[2]_3[1]
1,55,n1_1[2]_2[1]
1,55,n4_1[2]_2[1]
1,55,n2_1[2]_3[1]
1,55,n3_1[2]_3[1]
1,55,n2_1[2]_2[1]
1,55,n5_1[2]_3[1]
1,55,n5_1[2]_2[1]
1,55,n6_1[2]_2[1]
1,55,n6_1[2]_3[1]
1,56,n1_1[2]_2[2]_3[2]
1,56,n4_1[2]_2[2]_3[2]
1,56,n2_1[2]_2[2]_3[2]
1,56,n3_1[2]_2[2]_3[2]
1,56,n6_1[2]_2[2]_3[2]
1,56,n5_1[2]_2[2]_3[2]
1,56,n1_1[2]_3[2]
1,56,n4_1[2]_3[2]
1,56,n2_1[2]_3[2]
1,56,n3_1[2]_3[2]
1,56,n5_1[2]_3[2]
1,56,n6_1[2]_3[2]
1,56,n1_2[2]_3[2]
1,56,n4_2[2]_3[2]
1,56,n2_2[2]_3[2]
1,56,n3_2[2]_3[2]
1,56,n6_2[2]_3[2]
1,56,n5_2[2]_3[2]
1,56,n2_1[2]_2[2]
1,56,n3_1[2]_2[2]
1,56,n1_1[2]_2[2]
1,56,n4_1[2]_2[2]
1,56,n5_1[2]_2[2]
1,56,n6_1[2]_2[2]
1,56,n1_1[1]_2[2]_3[2]
1,56,n4_1[1]_2[2]_3[2]
1,56,n2_1[2]_2[1]_3[2]
1,56,n3_1[2]_2[1]_3[2]
1,56,n2_1[1]_2[2]_3[2]
1,56,n3_1[1]_2[2]_3[2]
1,56,n1_1[2]_2[1]_3[2]
1,56,n4_1[2]_2[1]_3[2]
1,56,n5_1[2]_2[1]_3[2]
1,56,n5_1[1]_2[2]_3[2]
1,56,n6_1[1]_2[2]_3[2]
1,56,n6_1[2]_2[1]_3[2]
1,56,n2_1[2]_2[2]_3[1]
1,56,n3_1[2]_2[2]_3[1]
1,56,n1_1[2]_2[2]_3[1]
1,56,n4_1[2]_2[2]_3[1]
1,56,n5_1[2]_2[2]_3[1]
1,56,n6_1[2]_2[2]_3[1]
1,56,n4_3[2]
1,56,n3_3[2]
1,56,n1_3[2]
1,56,n2_3[2]
1,56,n5_3[2]
1,56,n6_3[2]
1,56,n1_1[1]_3[2]
1,56,n4_1[1]_3[2]
1,56,n2_1[1]_3[2]
1,56,n3_1[1]_3[2]
1,56,n5_1[1]_3[2]
1,56,n6_1[1]_3[2]
1,56,n2_2[2]
1,56,n3_2[2]
1,56,n1_2[2]
1,56,n4_2[2]
1,56,n5_2[2]
1,56,n6_2[2]
1,56,n3_2[2]_3[1]
1,56,n6_2[2]_3[1]
1,56,n1_2[2]_3[1]
1,56,n4_2[2]_3[1]
1,56,n2_2[2]_3[1]
1,56,n5_2[2]_3[1]
1,56,n4_2[1]_3[2]
1,56,n1_2[1]_3[2]
1,56,n3_2[1]_3[2]
1,56,n2_2[1]_3[2]
1,56,n5_2[1]_3[2]
1,56,n6_2[1]_3[2]
1,56,n1_1[1]_2[1]_3[2]
1,56,n4_1[2]
1,56,n1_1[2]
1,56,n2_1[2]
1,56,n3_1[2]
1,56,n2_1[1]_2[1]_3[2]
1,56,n3_1[1]_2[1]_3[2]
1,56,n4_1[1]_2[1]_3[2]
1,56,n5_1[2]
1,56,n5_1[1]_2[1]_3[2]
1,56,n6_1[2]
1,56,n6_1[1]_2[1]_3[2]
1,56,n1_1[1]_2[2]
1,56,n4_1[1]_2[2]
1,56,n2_1[1]_2[2]
1,56,n3_1[1]_2[2]
1,56,n5_1[1]_2[2]
1,56,n6_1[1]_2[2]
1,56,n3_1[2]_2[1]
1,56,n1_1[2]_2[1]
1,56,n4_1[2]_2[1]
1,56,n2_1[2]_3[1]
1,56,n3_1[2]_3[1]
1,56,n1_1[2]_3[1]
1,56,n4_1[2]_3[1]
1,56,n2_1[2]_2[1]
1,56,n5_1[2]_3[1]
1,56,n5_1[2]_2[1]
1,56,n6_1[2]_3[1]
1,56,n6_1[2]_2[1]
1,57,n1_1[2]_2[2]_3[2]
1,57,n4_1[2]_2[2]_3[2]
1,57,n2_1[2]_2[2]_3[2]
1,57,n3_1[2]_2[2]_3[2]
1,57,n6_1[2]_2[2]_3[2]
1,57,n5_1[2]_2[2]_3[2]
